Date,VOLATILITY_30D,NEWS_SENTIMENT_DAILY_AVG,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,RSI_14D,RSI_30D,PX_TO_EBITDA,PX_TO_CASH_FLOW,REL_5D
12/25/2018,#N/A N/A,0.1367,14,20,48,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-2.35
12/26/2018,44.369,0.0195,6,9,66,36.4497,37.0832,9.5583,10.0891,-2.239
12/27/2018,44.361,0.2507,11,47,80,35.784,36.751,9.4963,10.0236,-1.117
12/28/2018,43.907,0.1594,26,44,96,35.8829,36.7969,9.518,9.9635,0.884
12/31/2018,43.169,0.1497,11,20,45,37.8294,37.6808,9.61,10.0598,#N/A N/A
01/01/2019,#N/A N/A,0.2001,11,27,55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.743
01/02/2019,42.894,0.1281,11,21,52,38.0708,37.7881,9.6209,10.0713,-8.799
01/03/2019,51.118,-0.7797,970,535,270,27.8833,32.699,8.6626,9.0681,-6.669
01/04/2019,51.789,-0.7728,1106,598,342,35.1004,36.1326,9.0324,9.4552,-7.688
01/07/2019,51.78,0.2478,44,68,106,34.8959,36.0292,9.0123,9.4341,-6.939
01/08/2019,51.936,-0.3081,102,89,138,38.2084,37.6073,9.1841,9.614,-5.733
01/09/2019,52.055,-0.4339,231,165,237,41.1363,39.02,9.3401,9.7773,1.969
01/10/2019,52.102,-0.256,107,95,163,41.7057,39.2921,9.3699,9.8085,0.173
01/11/2019,50.46,-0.4519,109,85,102,40.4085,38.7409,9.2779,9.7122,0.107
01/14/2019,50.533,0.3188,24,50,65,38.4551,37.9066,9.1384,9.5662,0.143
01/15/2019,51.151,0.1503,53,84,189,42.4703,39.7073,9.3255,9.7619,-0.14
01/16/2019,49.971,-0.1015,83,74,232,44.8312,40.7893,9.4394,9.8812,-0.172
01/17/2019,48.597,-0.1969,98,91,191,46.0053,41.3252,9.4954,9.9399,0.104
01/18/2019,48.646,0.1545,62,72,150,47.2664,41.8928,9.5539,10.0011,#N/A N/A
01/21/2019,#N/A N/A,0.0412,12,13,58,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.248
01/22/2019,47.966,0.1305,35,41,91,43.2753,40.4099,9.3395,9.7766,-0.527
01/23/2019,47.924,0.078,40,67,215,44.1695,40.7918,9.3772,9.8162,-2.424
01/24/2019,47.939,0.0484,30,55,223,42.7417,40.2664,9.3029,9.7384,0.125
01/25/2019,49.114,0.0884,33,80,238,49.9659,43.3941,9.6112,10.0611,0.681
01/28/2019,48.979,0.3723,18,57,68,48.0809,42.7263,9.5222,9.9679,0.629
01/29/2019,48.186,0.1476,111,208,451,46.0069,41.9847,9.4235,9.8646,5.665
01/30/2019,52.287,0.5777,310,708,518,58.5655,48.0686,10.0675,10.5387,6.508
01/31/2019,52.186,0.366,146,296,364,59.702,48.6953,10.14,10.6146,3.924
02/01/2019,51.249,0.0755,43,79,250,59.7818,48.7383,10.1449,10.6197,6.307
02/04/2019,51.163,0.1576,11,25,57,64.2881,51.2388,10.433,10.9214,8.588
02/05/2019,49.558,0.1847,37,74,152,66.7718,52.7168,10.6115,11.1082,3.489
02/06/2019,48.635,0.218,41,141,261,66.8227,52.7472,10.6152,11.1121,2.63
02/07/2019,45.172,0.1435,36,72,177,61.2656,50.8892,10.4142,10.9016,2.285
02/08/2019,45.118,0.0383,39,60,286,60.3969,50.5931,10.3819,10.8678,-0.513
02/11/2019,45.189,0.2129,27,34,64,58.7383,50.0362,10.3222,10.8053,-2.14
02/12/2019,45.175,0.3035,78,118,166,60.4795,50.8696,10.4111,10.8984,-3.09
02/13/2019,45.221,0.1487,24,82,202,59.1718,50.4463,10.3679,10.8531,-1.526
02/14/2019,30.564,-0.2417,142,109,251,59.9855,50.8161,10.4056,10.8927,-2.434
02/15/2019,28.598,0.2601,53,85,139,59.2067,50.5768,10.3825,10.8684,#N/A N/A
02/18/2019,#N/A N/A,0.1125,10,38,102,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-1.654
02/19/2019,28.522,0.0943,16,43,133,59.958,50.8978,10.4135,10.901,-0.778
02/20/2019,28.2,0.0729,36,55,178,61.6009,51.5992,10.4806,10.9711,-0.274
02/21/2019,28.094,0.187,36,103,209,59.2908,50.9354,10.4215,10.9093,-0.432
02/22/2019,28.178,0.1764,20,104,220,62.2896,52.1882,10.5378,11.0311,1.486
02/25/2019,27.858,0.1324,5,32,81,64.165,53.007,10.6146,11.1114,1.473
02/26/2019,27.211,0.2795,29,70,107,64.3167,53.073,10.6207,11.1178,1.371
02/27/2019,26.81,0.1926,14,66,131,65.1739,53.4382,10.6536,11.1522,0.872
02/28/2019,27.044,0.1291,33,55,146,60.2123,52.1021,10.5488,11.0425,0.759
03/01/2019,27.111,0.0646,17,41,138,63.3884,53.378,10.6597,11.1586,1.049
03/04/2019,27.105,0.1717,9,28,60,64.8495,53.9911,10.7133,11.2147,0.842
03/05/2019,25.892,0.1478,30,53,127,63.8516,53.7253,10.6938,11.1943,0.554
03/06/2019,26.08,0.1458,24,62,152,60.6779,52.8756,10.6323,11.1299,0.913
03/07/2019,26.264,0.0952,41,85,252,54.8103,51.2001,10.5092,11.0011,1.007
03/08/2019,24.745,0.0233,17,47,270,55.7457,51.5226,10.5342,11.0272,2.082
03/11/2019,26.086,0.2858,16,44,72,66.6177,55.9253,10.8991,11.4092,2.996
03/12/2019,25.726,0.3112,45,198,308,69.3397,57.2723,11.0216,11.5374,2.658
03/13/2019,17.539,0.308,35,117,179,70.3751,57.8033,11.0703,11.5884,4.252
03/14/2019,17.658,0.4016,46,136,160,72.8667,59.13,11.1934,11.7173,4.611
03/15/2019,17.858,0.2677,39,148,243,75.493,60.6445,11.339,11.8697,3.256
03/18/2019,16.351,0.2697,11,63,109,77.3684,61.8084,11.4547,11.9909,1.612
03/19/2019,16.106,0.3531,14,210,280,72.6717,60.3602,11.3639,11.8958,3.062
03/20/2019,16.203,0.2682,29,111,183,74.4957,61.3841,11.4632,11.9998,4.457
03/21/2019,17.694,0.2661,18,139,234,80.4654,65.3235,11.8854,12.4417,3.447
03/22/2019,19.154,0.4465,27,173,207,70.156,61.5376,11.6393,12.1841,1.623
03/25/2019,19.547,0.3249,12,119,177,65.0259,59.4979,11.4986,12.0368,0.641
03/26/2019,19.931,0.3896,89,889,1188,60.9727,57.8242,11.3798,11.9124,0.838
03/27/2019,19.876,0.313,87,330,489,63.1063,58.8557,11.4821,12.0196,-1.91
03/28/2019,19.887,0.1616,29,109,244,63.4268,59.0101,11.4974,12.0355,-1.758
03/29/2019,19.827,0.1084,32,65,190,65.0358,59.7779,11.7061,12.6164,-1.108
04/01/2019,19.846,0.1966,15,43,88,66.6909,60.5791,11.7856,12.7021,2.104
04/02/2019,20.085,0.23,65,108,192,69.988,62.2553,11.957,12.8867,1.196
04/03/2019,19.866,0.2693,25,87,136,71.4444,63.0332,12.0389,12.975,1.39
04/04/2019,19.778,0.1656,40,91,196,71.8208,63.2336,12.0599,12.9976,1.62
04/05/2019,19.771,0.1417,54,70,162,73.2823,64.0112,12.1406,13.0846,3.6
04/08/2019,20.023,0.0806,14,23,83,76.4013,65.7828,12.3317,13.2905,2.433
04/09/2019,20.153,0.1566,20,72,163,74.5864,65.1407,12.2947,13.2507,2.171
04/10/2019,19.651,0.2843,40,106,175,75.7447,65.7855,12.3637,13.3251,1.352
04/11/2019,19.977,0.3726,39,147,197,70.5792,63.9606,12.2608,13.2142,0.44
04/12/2019,20.028,0.1243,34,66,172,70.3318,63.8728,12.2559,13.2088,-0.771
04/15/2019,19.956,0.1969,11,40,87,70.8274,64.1022,12.278,13.2328,-1.117
04/16/2019,19.755,0.1206,19,77,219,70.8566,64.1153,12.2793,13.2341,0.824
04/17/2019,19.568,0.5546,91,371,338,75.8868,66.5634,12.5184,13.4918,1.879
04/18/2019,19.553,0.5277,67,245,237,76.7016,67.0016,12.5634,13.5403,#N/A N/A
04/19/2019,#N/A N/A,0.3605,21,87,114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.826
04/22/2019,17.465,0.2707,3,24,46,77.4546,67.4071,12.6047,13.5848,3.143
04/23/2019,17.6,0.1782,34,64,130,80.4505,69.1347,12.7865,13.7807,3.253
04/24/2019,17.7,0.2572,55,109,177,79.2208,68.7259,12.7667,13.7595,0.17
04/25/2019,18.035,0.1925,33,72,140,72.2347,66.3418,12.6509,13.6346,-0.972
04/26/2019,17.985,0.1192,45,61,154,68.8274,65.1236,12.5905,13.5695,-1.153
04/29/2019,17.861,0.1347,14,47,120,69.3204,65.3319,12.6096,13.5901,-3.681
04/30/2019,18.816,0.3631,31,113,150,56.9853,60.5747,12.3668,13.3284,1.744
05/01/2019,23.172,0.8012,80,562,288,70.9179,66.8226,12.9738,13.9826,2.187
05/02/2019,21.079,0.8377,62,382,167,67.6364,65.3329,12.8894,13.8916,3.444
05/03/2019,19.986,0.4498,9,88,101,70.4326,66.7866,13.0496,14.0643,2.258
05/06/2019,20.258,0.1351,17,47,118,63.054,63.3314,12.8481,13.8471,3.257
05/07/2019,21.9,0.1146,41,74,196,52.8135,57.9969,12.5017,13.4739,-2.136
05/08/2019,21.83,0.0489,39,44,183,52.8722,58.023,12.5042,13.4765,-2.466
05/09/2019,22.192,0.1275,14,43,114,49.2764,56.0639,12.3699,13.3317,-4.805
05/10/2019,22.927,0.1008,17,38,106,44.0387,53.0547,12.1517,13.0966,-7.096
05/13/2019,29.258,0.2484,9,40,65,32.1319,44.9711,11.4455,12.3354,-5.371
05/14/2019,29.323,-0.6822,338,131,227,36.8491,47.1098,11.6266,12.5307,-4.965
05/15/2019,29.487,-0.154,74,71,172,40.2851,48.6954,11.7659,12.6808,-5.485
05/16/2019,29.496,0.0896,42,52,143,39.4265,48.1405,11.7141,12.625,-3.415
05/17/2019,29.429,0.0942,31,46,138,38.2963,47.4217,11.6476,12.5533,-2.4
05/20/2019,30.289,-0.1777,25,25,56,32.7617,43.726,11.2834,12.1607,-2.126
05/21/2019,31,-0.148,51,40,120,38.4509,46.2974,11.4997,12.3939,-4.442
05/22/2019,31.375,0.1172,67,85,207,34.9818,44.0322,11.2643,12.1402,-3.671
05/23/2019,31.621,-0.1644,86,76,193,32.4098,42.2842,11.072,11.9329,-4.185
05/24/2019,31.606,0.1582,34,59,124,31.8521,41.9037,11.0295,11.8871,#N/A N/A
05/27/2019,#N/A N/A,0.0286,17,16,97,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-1.34
05/28/2019,31.561,0.1182,31,40,107,31.2313,41.4894,10.9839,11.8379,-2.163
05/29/2019,31.538,0.0812,60,94,283,30.4961,41.0076,10.9315,11.7815,-0.093
05/30/2019,30.846,0.1108,50,70,195,32.3523,41.7647,10.9882,11.8426,-0.07
05/31/2019,31.008,-0.0879,50,47,161,29.3852,39.9047,10.7891,11.6281,-0.289
06/03/2019,30.926,0.0229,15,34,215,27.8764,38.922,10.68,11.5105,0.759
06/04/2019,32.843,0.0516,144,342,1426,39.7996,44.0292,11.0708,11.9316,1.339
06/05/2019,33.429,-0.0585,124,104,500,44.3329,46.1595,11.2495,12.1242,1.885
06/06/2019,33.866,0.0685,50,83,316,48.2139,48.0498,11.4146,12.3022,4.029
06/07/2019,35.017,0.0438,33,46,192,54.4984,51.3033,11.7185,12.6297,5.648
06/10/2019,35.295,-0.0489,13,15,59,57.2521,52.8103,11.8682,12.7911,5.346
06/11/2019,35.098,0.0924,24,62,194,59.6645,54.157,12.0056,12.9392,4.399
06/12/2019,31.647,0.2024,25,103,204,58.6731,53.7161,11.9674,12.898,3.076
06/13/2019,31.634,0.1125,15,49,131,58.6054,53.6869,11.965,12.8953,0.883
06/14/2019,31.319,0.1043,42,58,169,56.1475,52.6444,11.8781,12.8017,0.578
06/17/2019,31.195,0.0918,25,32,98,57.7056,53.4078,11.9489,12.8781,0.75
06/18/2019,31.133,0.1323,31,79,196,63.277,56.2975,12.23,13.1809,0.272
06/19/2019,31.138,0.1092,26,62,163,62.1555,55.8418,12.1942,13.1424,0.56
06/20/2019,31.09,0.0966,26,63,193,64.0373,56.8328,12.2922,13.248,0.915
06/21/2019,30.63,-0.2334,127,130,205,62.6036,56.2741,12.2503,13.2029,0.483
06/24/2019,24.315,0.1452,12,23,58,62.1627,56.1063,12.238,13.1896,-1.439
06/25/2019,24.499,-0.0374,49,49,245,55.795,53.6168,12.0525,12.9897,1.415
06/26/2019,25.042,0.0875,25,55,161,61.7282,56.4274,12.3132,13.2706,1.142
06/27/2019,24.981,0.1022,14,52,152,61.6019,56.3773,12.3095,13.2666,-0.138
06/28/2019,25.097,0.0403,67,88,426,57.7425,54.8484,12.1686,13.5246,0.846
07/01/2019,23.325,0.0655,17,29,108,62.7546,57.241,12.3918,13.7726,1.721
07/02/2019,22.832,0.0705,30,59,204,64.2395,57.9896,12.4644,13.8533,-0.494
07/03/2019,21.676,0.0594,25,46,171,66.2995,59.0456,12.5676,13.9681,#N/A N/A
07/04/2019,#N/A N/A,0.0286,21,25,141,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.009
07/05/2019,20.732,0.0855,28,33,98,65.8617,58.8816,12.5566,13.9558,-0.1
07/08/2019,21.949,-0.0789,31,23,110,56.4701,55.1726,12.2977,13.6681,-0.667
07/09/2019,21.817,-0.3704,158,102,197,58.3247,56.0034,12.3727,13.7514,-0.425
07/10/2019,21.698,0.2211,50,119,221,61.2265,57.3376,12.4951,13.8874,-1.436
07/11/2019,21.992,0.1411,34,80,197,57.9924,56.0303,12.4041,13.7863,-1.227
07/12/2019,20.866,0.1468,26,81,192,60.3543,57.0902,12.4994,13.8922,1.289
07/15/2019,20.347,-0.0331,13,13,69,63.1071,58.3694,12.6168,14.0227,0.794
07/16/2019,18.246,0.0959,16,45,118,61.4004,57.7079,12.5732,13.9742,0.349
07/17/2019,18.125,0.1189,15,76,201,58.6344,56.6324,12.5025,13.8956,2.101
07/18/2019,17.969,0.3085,20,86,125,62.3075,58.2493,12.6445,14.0535,0.895
07/19/2019,17.379,0.1724,15,59,129,55.2818,55.4091,12.4557,13.8437,1.97
07/22/2019,18.17,0.2672,6,35,58,62.2037,58.5614,12.7404,14.1601,2.074
07/23/2019,18.033,0.22,45,116,217,64.2867,59.5952,12.84,14.2708,1.422
07/24/2019,17.978,0.2531,55,116,186,63.8888,59.4343,12.8296,14.2592,0.374
07/25/2019,18.233,0.1964,29,59,120,60.0066,57.8649,12.7281,14.1464,0.873
07/26/2019,17.995,0.5847,14,218,196,61.1169,58.3612,12.7724,14.1956,-0.017
07/29/2019,18.081,0.3802,10,67,86,64.0158,59.6849,12.8917,14.3282,-0.285
07/30/2019,17.025,0.44,27,130,141,61.717,58.788,12.8363,14.2667,3.436
07/31/2019,17.824,0.7836,89,534,294,67.6403,61.6125,13.0982,14.5578,2.389
08/01/2019,19.17,0.5571,50,265,230,57.3069,57.2222,12.8148,14.2428,1.351
08/02/2019,20.32,0.2943,52,131,186,49.5142,53.4529,12.5437,13.9414,-2.081
08/05/2019,26.098,0.2089,19,43,80,36.5513,45.8813,11.887,13.2116,-1.34
08/06/2019,26.348,0.2191,45,113,208,42.1415,48.469,12.1121,13.4617,-3.449
08/07/2019,25.723,0.1268,31,87,227,45.0478,49.8516,12.2375,13.6011,-1.885
08/08/2019,26.549,0.1529,40,83,193,50.7777,52.6781,12.5074,13.9011,-1.033
08/09/2019,26.663,0.1623,33,110,225,47.7947,51.0246,12.3574,13.7344,2.29
08/12/2019,26.106,0.0292,10,19,104,47.1709,50.6806,12.326,13.6995,4.461
08/13/2019,28.9,0.1071,27,53,141,57.1877,55.8108,12.848,14.2797,3.42
08/14/2019,30.272,0.4727,78,189,194,49.7459,51.7324,12.4656,13.8546,2.321
08/15/2019,30.305,0.1342,43,64,157,48.6391,51.1051,12.4035,13.7856,3.807
08/16/2019,30.428,0.0791,29,62,205,53.8505,53.8344,12.6961,14.1109,3.491
08/19/2019,30.839,0.0327,15,32,183,57.5981,55.8944,12.9328,14.374,1.561
08/20/2019,30.733,0.1715,25,139,304,57.6077,55.8997,12.9335,14.3746,1.872
08/21/2019,30.746,0.1815,24,138,303,59.8467,57.1123,13.0736,14.5304,2.599
08/22/2019,30.702,0.0918,45,81,262,59.5791,56.9843,13.0626,14.5181,-0.436
08/23/2019,33.884,0.0849,33,72,247,47.1861,50.5872,12.4588,13.8471,-0.291
08/26/2019,34.353,-0.1476,35,35,88,51.45,52.739,12.6955,14.1102,-1.887
08/27/2019,34.487,0.0713,54,74,242,48.8781,51.3393,12.5523,13.951,-2.122
08/28/2019,34.376,-0.0866,50,52,156,50.4466,52.1124,12.6365,14.0446,-1.679
08/29/2019,34.406,0.1834,80,143,282,54.2837,54.0314,12.8505,14.2824,0.217
08/30/2019,33.756,0.1259,45,162,408,53.9347,53.8582,12.8339,14.2639,#N/A N/A
09/02/2019,#N/A N/A,0.0684,7,30,97,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-1.339
09/03/2019,33.96,0.0729,6,38,128,50.0348,51.9194,12.647,14.0562,0.07
09/04/2019,34.354,0.1067,24,70,193,54.135,53.8906,12.8615,14.2947,0.7
09/05/2019,34.732,0.1343,24,97,240,58.4393,56.074,13.113,14.5742,0.179
09/06/2019,34.725,0.101,18,77,231,58.4105,56.0605,13.1118,14.5728,0.811
09/09/2019,34.645,0.1483,26,76,177,59.3933,56.5503,13.1677,14.635,2.762
09/10/2019,34.762,0.2292,60,212,392,62.0767,57.8999,13.3233,14.8079,4.634
09/11/2019,35.474,0.3001,152,1135,1770,68.2333,61.2875,13.7469,15.2787,3.431
09/12/2019,34.744,0.2551,68,321,556,67.37,60.9158,13.7158,15.2442,1.596
09/13/2019,34.636,0.1877,31,143,309,60.3154,57.8032,13.4493,14.948,2.007
09/16/2019,29.938,0.295,14,71,113,61.4681,58.3867,13.52,15.0265,0.954
09/17/2019,29.607,0.2574,36,175,305,62.2887,58.7967,13.5692,15.0812,-0.559
09/18/2019,29.589,0.3177,52,148,222,64.4014,59.8556,13.6965,15.2227,-0.861
09/19/2019,29.262,0.0752,37,81,277,61.1743,58.4958,13.5852,15.099,0.043
09/20/2019,29.398,0.0742,24,150,509,55.8007,56.1414,13.3866,14.8783,-0.331
09/23/2019,29.356,0.0398,17,21,99,57.0461,56.6941,13.4475,14.9459,-0.068
09/24/2019,26.89,0.218,41,175,327,55.2838,55.9282,13.3835,14.8748,-0.054
09/25/2019,25.326,0.0687,25,70,252,59.612,57.8266,13.5895,15.1038,0.491
09/26/2019,25.332,0.0729,22,64,217,57.5698,56.9628,13.5194,15.0259,1.528
09/27/2019,24.625,0.0582,12,46,181,55.6431,56.1485,13.2445,14.5864,2.918
09/30/2019,24.962,0.1735,4,39,83,62.2004,59.0625,13.5562,14.9297,4.099
10/01/2019,24.954,0.4582,46,195,217,62.9112,59.3985,13.5937,14.971,2.4
10/02/2019,26.129,0.1268,36,63,155,53.1389,55.1465,13.2529,14.5957,2.734
10/03/2019,26.216,0.0794,33,59,179,55.5931,56.2176,13.3655,14.7197,4.087
10/04/2019,22.667,0.1991,72,116,235,62.6109,59.5438,13.7402,15.1323,2.689
10/07/2019,22.211,0.1033,16,41,116,62.6623,59.5694,13.7432,15.1357,1.545
10/08/2019,22.238,0.1029,27,90,280,58.093,57.5598,13.5822,14.9583,2.557
10/09/2019,22.359,0.0996,21,72,218,61.1123,58.9754,13.7414,15.1337,3.223
10/10/2019,22.192,0.1454,68,136,323,64.3323,60.5588,13.9266,15.3376,3.413
10/11/2019,23.172,0.1714,59,139,297,69.7305,63.4755,14.297,15.7456,2.922
10/14/2019,22.497,0.2453,8,43,78,69.1048,63.2069,14.2764,15.7229,1.274
10/15/2019,22.27,0.1344,12,63,158,68.0411,62.7624,14.2431,15.6863,0.806
10/16/2019,21.876,0.0862,16,80,252,66.1472,61.9836,14.1856,15.6229,0.215
10/17/2019,21.852,0.1706,17,80,183,67.0921,62.4454,14.2407,15.6836,-0.449
10/18/2019,21.855,0.1852,33,75,158,68.2762,63.0224,14.3091,15.7589,0.591
10/21/2019,22.107,0.0985,7,19,61,72.1869,65.0386,14.5573,16.0322,1.961
10/22/2019,20.422,0.2991,6,111,174,70.9238,64.5502,14.524,15.9956,3.247
10/23/2019,20.621,0.0822,28,56,179,73.8127,66.0924,14.7189,16.2102,3.103
10/24/2019,19.405,0.3866,9,84,113,74.1562,66.2809,14.7431,16.2369,3.047
10/25/2019,19.568,0.1572,26,66,149,76.632,67.6752,14.9247,16.4369,2.437
10/28/2019,19.651,0.1496,9,44,104,78.4615,68.775,15.0742,16.6015,0.022
10/29/2019,21.232,0.1813,39,172,351,65.5694,63.5586,14.7255,16.2175,-1.354
10/30/2019,20.973,0.0999,37,98,292,65.509,63.5326,14.7237,16.2155,1.21
10/31/2019,20.951,0.7395,45,496,303,70.8147,66.1547,15.0566,16.5822,2.247
11/01/2019,22.09,0.3767,12,225,287,75.9326,69.1046,15.4839,17.0528,2.088
11/04/2019,21.865,0.0734,7,35,129,76.9676,69.7535,15.5856,17.1648,4.392
11/05/2019,21.765,0.0865,21,64,211,76.1905,69.4213,15.5632,17.1401,4.716
11/06/2019,21.58,0.0762,17,53,185,76.2672,69.466,15.5699,17.1474,2.68
11/07/2019,21.358,0.2228,15,101,205,77.8009,70.3589,15.7024,17.2934,0.828
11/08/2019,20.68,0.0833,12,53,192,78.2907,70.6468,15.7454,17.3408,1.537
11/11/2019,20.682,0.0354,20,34,154,79.6909,71.4782,15.8701,17.4781,1.311
11/12/2019,18.487,0.0295,36,49,272,79.0512,71.235,15.8556,17.4621,2.237
11/13/2019,18.502,0.108,35,105,309,80.7881,72.2562,16.0075,17.6294,0.863
11/14/2019,17.663,0.1125,44,144,372,75.8502,70.372,15.8967,17.5074,1.264
11/15/2019,17.711,0.1939,42,133,278,78.2869,71.6747,16.0856,17.7154,0.726
11/18/2019,16.89,0.3091,4,48,76,79.2551,72.2175,16.1667,17.8047,0.73
11/19/2019,17.006,0.1523,21,77,177,77.0195,71.3624,16.1177,17.7507,-0.946
11/20/2019,17.576,0.0739,22,75,276,68.9981,68.1669,15.93,17.5441,-0.462
11/21/2019,16.439,0.0654,74,118,431,66.1729,66.9857,15.8586,17.4654,-1.176
11/22/2019,16.424,0.0676,35,70,247,65.609,66.7525,15.8447,17.4501,-0.643
11/25/2019,16.819,0.1591,2,42,93,70.9325,68.982,16.1225,17.756,-1.394
11/26/2019,17.031,0.1168,16,57,159,65.9505,66.8796,15.9966,17.6174,0.309
11/27/2019,17.251,0.0446,17,38,171,69.8435,68.5708,16.2115,17.854,#N/A N/A
11/28/2019,#N/A N/A,0.1254,37,63,155,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.784
11/29/2019,17.366,0.0511,12,49,186,68.4429,67.9741,16.1758,17.8147,0.793
12/02/2019,17.512,0.1508,13,62,148,61.4883,64.9134,15.9887,17.6087,-1.324
12/03/2019,18.571,0.1567,87,118,242,52.6984,60.6101,15.7036,17.2948,-0.082
12/04/2019,18.378,0.1434,47,62,137,55.9924,61.8811,15.8423,17.4474,0.308
12/05/2019,18.724,0.1069,#N/A N/A,#N/A N/A,#N/A N/A,60.9083,63.9016,16.0747,17.7034,1.136
12/06/2019,19.149,0.1232,14,82,216,66.321,66.3655,16.3852,18.0453,0.333
12/09/2019,19.709,0.1444,6,33,83,59.7399,63.0752,16.1558,17.7927,2.182
12/10/2019,18.029,0.1097,36,66,180,61.4362,63.8386,16.2502,17.8967,2.499
12/11/2019,18.058,0.0567,24,83,314,63.8444,64.9394,16.3888,18.0493,0.564
12/12/2019,17.105,0.1096,19,79,226,64.5625,65.2689,16.4306,18.0953,0.906
12/13/2019,15.628,0.1631,43,80,175,68.1999,66.9855,16.6539,18.3413,3.025
12/16/2019,16.18,0.2314,9,27,47,72.1319,69.0082,16.939,18.6553,2.481
12/17/2019,16.128,0.082,26,62,201,72.5586,69.2359,16.9723,18.6919,1.71
12/18/2019,16.191,0.0742,20,48,158,71.1298,68.6008,16.9317,18.6473,1.969
12/19/2019,16.106,0.1006,#N/A N/A,#N/A N/A,#N/A N/A,71.3834,68.7248,16.9487,18.6659,-0.094
12/20/2019,16.168,0.1653,6,67,148,70.0115,68.148,16.9136,18.6273,0.454
12/23/2019,16.611,0.4311,6,39,46,74.2084,70.1834,17.1896,18.9312,0.406
12/24/2019,16.582,0.1327,12,47,124,74.4366,70.2997,17.2059,18.9492,#N/A N/A
12/25/2019,#N/A N/A,0.2461,5,29,52,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.076
12/26/2019,17.226,0.1421,4,14,33,78.679,72.6076,17.5473,19.3252,2.386
12/27/2019,16.979,0.2518,2,64,112,78.4057,72.4939,17.5406,19.3179,4.321
12/30/2019,16.798,0.214,9,22,46,79.599,73.1732,17.6447,19.4325,3.181
12/31/2019,16.835,0.0922,12,42,129,80.9993,73.9958,17.7737,19.5745,TO GET
